,date,weather_code,temperature_2m_mean,temperature_2m_max,temperature_2m_min,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration
61,1940-03-02 06:00:00+00:00,71.0,-10.436417,-3.6634998,-14.8635,12.768586,26.64,169.3804,8.7,0.5341772
62,1940-03-03 06:00:00+00:00,1.0,-6.653084,1.7865,-13.563499,10.296251,19.08,189.07265,9.33,0.7301098
63,1940-03-04 06:00:00+00:00,3.0,-6.551001,1.1365,-13.4135,8.209263,14.04,155.21225,9.32,0.6915626
64,1940-03-05 06:00:00+00:00,3.0,-7.28225,-0.7635,-11.813499,10.239453,14.04,308.01898,9.1,0.64353436
65,1940-03-06 06:00:00+00:00,3.0,-10.111416,-3.6135,-13.9635,8.311245,19.8,34.389526,8.88,0.54296
66,1940-03-07 06:00:00+00:00,3.0,-7.8989177,-0.5135,-12.4135,11.27553,23.4,98.7381,6.42,0.43101978
67,1940-03-08 06:00:00+00:00,3.0,-7.084334,-5.2635,-8.6635,12.864649,28.44,105.0961,5.16,0.37202877
68,1940-03-09 06:00:00+00:00,3.0,-9.676,-4.4135003,-15.4635,11.200571,24.84,114.06939,9.14,0.58501464
69,1940-03-10 06:00:00+00:00,2.0,-11.4385,-3.7635002,-18.7635,11.384198,18.0,122.46225,10.92,0.64456856
70,1940-03-11 06:00:00+00:00,3.0,-9.403083,-2.6634998,-17.3635,14.336861,23.4,135.0001,10.92,0.6949923
71,1940-03-12 06:00:00+00:00,3.0,-6.7072506,-0.013500005,-12.4135,15.30741,28.8,145.00197,11.48,0.82119083
72,1940-03-13 06:00:00+00:00,2.0,-6.7551656,-1.6135,-11.6635,11.988594,19.44,120.24265,11.89,0.828836
73,1940-03-14 06:00:00+00:00,3.0,-8.519751,-0.3635,-15.013499,12.313894,22.68,110.12248,11.07,0.79212314
74,1940-03-15 06:00:00+00:00,73.0,-3.6135004,1.1865,-7.0135,12.7279215,33.839996,118.99071,11.57,0.9554271
75,1940-03-16 06:00:00+00:00,73.0,-4.244751,-1.9634999,-6.5635,13.797913,42.839996,98.27989,8.53,0.6701576
76,1940-03-17 06:00:00+00:00,73.0,-4.1510005,-1.3635,-6.3135,11.808878,25.199999,144.40067,5.49,0.5093738
77,1940-03-18 06:00:00+00:00,71.0,-8.396834,-3.3635,-14.313499,13.910169,29.16,347.50568,10.16,0.69522965
78,1940-03-19 06:00:00+00:00,71.0,-11.51975,-6.9635,-16.463501,10.44,37.079998,66.51239,10.54,0.5600331
79,1940-03-20 06:00:00+00:00,71.0,-15.250999,-11.4635,-19.313501,9.346143,28.08,22.763836,10.6,0.45564494
80,1940-03-21 06:00:00+00:00,3.0,-20.471834,-15.6635,-26.063501,11.269782,20.880001,356.79977,13.72,0.4342914
81,1940-03-22 06:00:00+00:00,3.0,-23.290583,-17.8635,-28.563501,13.276144,35.64,309.0596,14.71,0.3867723
82,1940-03-23 06:00:00+00:00,3.0,-23.111418,-17.5135,-27.9135,9.931042,30.599998,318.00455,15.08,0.41286826
83,1940-03-24 06:00:00+00:00,3.0,-19.759333,-10.6135,-27.6135,14.021525,33.48,117.14503,14.91,0.57265157
84,1940-03-25 06:00:00+00:00,3.0,-11.396834,-4.7635,-17.313501,18.0,37.079998,134.10692,13.15,0.8023333
85,1940-03-26 06:00:00+00:00,3.0,-8.430166,-2.0635,-13.063499,19.85556,42.12,132.91743,14.3,0.9350689
86,1940-03-27 06:00:00+00:00,3.0,-4.998916,-0.7135,-9.1635,19.008545,40.68,142.12955,15.02,1.0888472
87,1940-03-28 06:00:00+00:00,3.0,-3.4989166,0.5365,-7.6635003,17.709658,40.68,152.78548,16.03,1.2079117
88,1940-03-29 06:00:00+00:00,1.0,-3.5759993,1.8865,-8.4135,14.277983,34.2,140.70586,16.15,1.3098004
89,1940-03-30 06:00:00+00:00,3.0,-2.5301664,3.1865,-8.063499,18.079027,37.44,139.21326,12.41,1.156929
90,1940-03-31 06:00:00+00:00,3.0,-0.59891695,4.5864997,-5.9635,14.372974,32.399998,149.17914,16.06,1.5330069
91,1940-04-01 06:00:00+00:00,3.0,1.0115,6.3865,-3.9135003,12.413477,23.4,155.00674,15.51,1.5761635
92,1940-04-02 06:00:00+00:00,3.0,0.5073332,5.4865,-4.1135,11.988594,27.72,133.41418,11.66,1.2722937
93,1940-04-03 06:00:00+00:00,3.0,-0.17808323,5.9365,-6.3635,16.055355,34.2,128.9828,15.72,1.6645082
